word    sentiment
courage	0.55
courageous	0.6
courageously	0.575
courageousness	0.525
courteous	0.575
courtesy	0.375
cover-up	-0.3
coward	-0.5
cowardly	-0.4
coziness	0.375
cramp	-0.2
crap	-0.4
crappy	-0.65
crash	-0.425
craze	-0.15
crazed	-0.125
crazes	0.05
crazier	-0.025
craziest	-0.05
crazily	-0.375
craziness	-0.4
crazinesses	-0.25
crazing	-0.125
crazy	-0.35
crazyweed	0.2
create	0.275
created	0.25
creates	0.275
creatin	0.025
creatine	0.05
creating	0.3
creatinine	0.1
creation	0.275
creationism	0.175
creationisms	0.275
creationist	0.2
creationists	0.125
creations	0.4
creative	0.475
creatively	0.375
creativeness	0.45
creativities	0.425
creativity	0.4
credit	0.4
creditabilities	0.35
creditability	0.475
creditable	0.45
creditableness	0.3
creditably	0.425
credited	0.375
crediting	0.15
creditor	-0.025
credits	0.375
creditworthiness	0.475
creditworthy	0.6
crestfallen	-0.625
cried	-0.4
cries	-0.425
crime	-0.625
criminal	-0.6
criminals	-0.675
crisis	-0.775
critic	-0.275
critical	-0.325
criticise	-0.475
criticised	-0.45
criticises	-0.325
criticising	-0.425
criticism	-0.475
criticisms	-0.225
criticizable	-0.25
criticize	-0.4
criticized	-0.375
criticizer	-0.375
criticizers	-0.4
criticizes	-0.35
criticizing	-0.375
critics	-0.3
crude	-0.675
crudely	-0.3
crudeness	-0.5
crudenesses	-0.5
cruder	-0.5
crudes	-0.275
crudest	-0.6
cruel	-0.7
crueler	-0.575
cruelest	-0.65
crueller	-0.6
cruellest	-0.725
cruelly	-0.7
cruelness	-0.725
cruelties	-0.575
cruelty	-0.725
crush	-0.15
crushed	-0.45
crushes	-0.475
crushing	-0.375
cry	-0.525
crying	-0.525
cunt	-0.55
cunts	-0.725
curious	0.325
curse	-0.625
cut	-0.275
cute	0.5
cutely	0.325
cuteness	0.575
cutenesses	0.475
cuter	0.575
cutes	0.45
cutesie	0.25
cutesier	0.375
cutesiest	0.55
cutest	0.7
cutesy	0.525
cutey	0.525
cuteys	0.375
cutie	0.375
cutiepie	0.5
cuties	0.55
cuts	-0.3
cutting	-0.125
cynic	-0.35
cynical	-0.4
cynically	-0.325
cynicism	-0.425
cynicisms	-0.425
cynics	-0.075
d-:	0.4
d:	0.3
d=	0.375
damage	-0.55
damaged	-0.475
damager	-0.475
damagers	-0.5
damages	-0.475
damaging	-0.575
damagingly	-0.5
damn	-0.425
damnable	-0.425
damnableness	-0.45
damnably	-0.425
damnation	-0.65
damnations	-0.35
damnatory	-0.65
damned	-0.4
damnedest	-0.125
damnified	-0.7
damnifies	-0.45
damnify	-0.55
damnifying	-0.6
damning	-0.35
damningly	-0.5
damnit	-0.6
damns	-0.55
danger	-0.6
dangered	-0.6
dangering	-0.625
dangerous	-0.525
dangerously	-0.5
dangerousness	-0.5
dangers	-0.55
daredevil	0.125
daring	0.375
daringly	0.525
daringness	0.35
darings	0.1
darkest	-0.55
darkness	-0.25
darling	0.7
darlingly	0.4
darlingness	0.575
darlings	0.55
dauntless	0.575
daze	-0.175
dazed	-0.175
dazedly	-0.1
dazedness	-0.125
dazes	-0.075
dead	-0.825
deadlock	-0.35
deafening	-0.3
dear	0.4
dearer	0.475
dearest	0.65
dearie	0.55
dearies	0.25
dearly	0.45
dearness	0.5
dears	0.475
dearth	-0.575
dearths	-0.225
deary	0.475
death	-0.725
debonair	0.2
debt	-0.375
decay	-0.425
decayed	-0.4
decayer	-0.4
decayers	-0.4
decaying	-0.425
decays	-0.425
deceit	-0.5
deceitful	-0.475
deceive	-0.425
deceived	-0.475
deceives	-0.4
deceiving	-0.35
deception	-0.475
decisive	0.225
dedicated	0.5
defeat	-0.5
defeated	-0.525
defeater	-0.35
defeaters	-0.225
defeating	-0.4
defeatism	-0.325
defeatist	-0.425
defeatists	-0.525
defeats	-0.325
defeature	-0.475
defeatures	-0.375
defect	-0.35
defected	-0.425
defecting	-0.45
defection	-0.35
defections	-0.375
defective	-0.475
defectively	-0.525
defectiveness	-0.45
defectives	-0.45
defector	-0.475
defectors	-0.325
defects	-0.425
defence	0.1
defenceman	0.1
defencemen	0.15
defences	-0.05
defender	0.1
defenders	0.075
defense	0.125
defenseless	-0.35
defenselessly	-0.275
defenselessness	-0.325
defenseman	0.025
defensemen	-0.1
defenses	0.175
defensibility	0.1
defensible	0.2
defensibly	0.025
defensive	0.025
defensively	-0.15
defensiveness	-0.1
defensives	-0.075
defer	-0.3
deferring	-0.175
defiant	-0.225
deficit	-0.425
definite	0.275
definitely	0.425
degradable	-0.25
degradation	-0.6
degradations	-0.375
degradative	-0.5
degrade	-0.475
degraded	-0.45
degrader	-0.5
degraders	-0.5
degrades	-0.525
degrading	-0.7
degradingly	-0.675
dehumanize	-0.45
dehumanized	-0.475
dehumanizes	-0.375
dehumanizing	-0.6
deject	-0.55
dejected	-0.55
dejecting	-0.575
dejects	-0.5
delay	-0.325
delayed	-0.225
delectable	0.725
delectables	0.35
delectably	0.7
delicate	0.05
delicately	0.25
delicates	0.15
delicatessen	0.1
delicatessens	0.1
delicious	0.675
deliciously	0.475
deliciousness	0.45
delight	0.725
delighted	0.575
delightedly	0.6
delightedness	0.525
delighter	0.5
delighters	0.65
delightful	0.7
delightfully	0.675
delightfulness	0.525
delighting	0.4
delights	0.5
delightsome	0.575
demand	-0.125
demanded	-0.225
demanding	-0.225
demonstration	0.1
demoralized	-0.4
denied	-0.475
denier	-0.375
deniers	-0.275
denies	-0.45
denounce	-0.35
denounces	-0.475
deny	-0.35
denying	-0.35
depress	-0.55
depressant	-0.4
depressants	-0.4
depressed	-0.575
depresses	-0.55
depressible	-0.425
depressing	-0.4
depressingly	-0.575
depression	-0.675
depressions	-0.55
depressive	-0.4
depressively	-0.525
depressives	-0.375
depressor	-0.45
depressors	-0.425
depressurization	-0.075
depressurizations	-0.1
depressurize	-0.125
depressurized	-0.075
depressurizes	-0.075
depressurizing	-0.175
deprival	-0.525
deprivals	-0.3
deprivation	-0.45
deprivations	-0.45
deprive	-0.525
deprived	-0.525
depriver	-0.4
deprivers	-0.35
deprives	-0.425
depriving	-0.5
derail	-0.3
derailed	-0.35
derails	-0.325
deride	-0.275
derided	-0.2
derides	-0.25
deriding	-0.375
derision	-0.3
desirable	0.325
desire	0.425
desired	0.275
desirous	0.325
despair	-0.325
despaired	-0.675
despairer	-0.325
despairers	-0.325
despairing	-0.575
despairingly	-0.55
despairs	-0.675
desperate	-0.325
desperately	-0.4
desperateness	-0.375
desperation	-0.5
desperations	-0.55
despise	-0.35
despised	-0.425
despisement	-0.6
despisements	-0.625
despiser	-0.45
despisers	-0.4
despises	-0.5
despising	-0.675
despondent	-0.525
destroy	-0.625
destroyed	-0.55
destroyer	-0.5
destroyers	-0.575
destroying	-0.65
destroys	-0.65
destruct	-0.6
destructed	-0.475
destructibility	-0.45
destructible	-0.375
destructing	-0.625
destruction	-0.675
destructionist	-0.65
destructionists	-0.525
destructions	-0.575
destructive	-0.75
destructively	-0.6
destructiveness	-0.6
destructivity	-0.55
destructs	-0.6
detached	-0.125
detain	-0.45
detained	-0.425
detention	-0.375
determinable	0.225
determinableness	0.05
determinably	0.225
determinacy	0.25
determinant	0.05
determinantal	-0.075
determinate	0.2
determinately	0.3
determinateness	0.275
determination	0.425
determinations	0.2
determinative	0.275
determinatives	0.225
determinator	0.275
determined	0.35
devastate	-0.775
devastated	-0.75
devastates	-0.7
devastating	-0.825
devastatingly	-0.6
devastation	-0.45
devastations	-0.475
devastative	-0.8
devastator	-0.7
devastators	-0.725
devil	-0.85
deviled	-0.4
devilfish	-0.2
devilfishes	-0.15
deviling	-0.55
devilish	-0.525
devilishly	-0.4
devilishness	-0.575
devilkin	-0.6
devilled	-0.575
devilling	-0.45
devilment	-0.475
devilments	-0.275
devilries	-0.4
devilry	-0.7
devils	-0.675
deviltries	-0.375
deviltry	-0.7
devilwood	-0.2
devilwoods	-0.25
devote	0.35
devoted	0.425
devotedly	0.4
devotedness	0.5
devotee	0.4
devotees	0.125
devotement	0.375
devotements	0.275
devotes	0.4
devoting	0.525
devotion	0.5
devotional	0.3
devotionally	0.55
devotionals	0.3
devotions	0.45
diamond	0.35
dick	-0.575
dickhead	-0.775
die	-0.725
died	-0.65
difficult	-0.375
difficulties	-0.3
difficultly	-0.425
difficulty	-0.35
diffident	-0.25
dignified	0.55
dignifies	0.5
dignify	0.45
dignifying	0.525
dignitaries	0.15
dignitary	0.475
dignities	0.35
dignity	0.425
dilemma	-0.175
dipshit	-0.525
dire	-0.5
direful	-0.775
dirt	-0.35
dirtier	-0.35
dirtiest	-0.6
dirty	-0.475
disabling	-0.525
disadvantage	-0.45
disadvantaged	-0.425
disadvantageous	-0.45
disadvantageously	-0.525
disadvantageousness	-0.4
disadvantages	-0.425
disagree	-0.4
disagreeable	-0.425
disagreeableness	-0.425
disagreeablenesses	-0.475
disagreeably	-0.375
disagreed	-0.325
disagreeing	-0.35
disagreement	-0.375
disagreements	-0.45
disagrees	-0.325
disappear	-0.225
disappeared	-0.225
disappears	-0.35
disappoint	-0.425
disappointed	-0.525
disappointedly	-0.425
disappointing	-0.55
disappointingly	-0.475
disappointment	-0.575
disappointments	-0.5
disappoints	-0.4
disaster	-0.775
disasters	-0.65
disastrous	-0.725
disbelieve	-0.3
discard	-0.25
discarded	-0.35
discarding	-0.175
discards	-0.25
discomfort	-0.45
discomfortable	-0.4
discomforted	-0.4
discomforting	-0.4
discomforts	-0.325
disconsolate	-0.575
disconsolation	-0.425
discontented	-0.45
discord	-0.425
discounted	0.05
discourage	-0.45
discourageable	-0.3
discouraged	-0.425
discouragement	-0.5
discouragements	-0.45
discourager	-0.425
discouragers	-0.475
discourages	-0.475
discouraging	-0.475
discouragingly	-0.45
discredited	-0.475
disdain	-0.525
disgrace	-0.55
disgraced	-0.5
disguise	-0.25
disguised	-0.275
disguises	-0.25
disguising	-0.325
disgust	-0.725
disgusted	-0.6
disgustedly	-0.75
disgustful	-0.65
disgusting	-0.6
disgustingly	-0.725
disgusts	-0.525
dishearten	-0.5
disheartened	-0.55
disheartening	-0.45
dishearteningly	-0.5
disheartenment	-0.575
disheartenments	-0.55
disheartens	-0.55
dishonest	-0.675
disillusion	-0.25
disillusioned	-0.475
disillusioning	-0.325
disillusionment	-0.425
disillusionments	-0.375
disillusions	-0.4
disinclined	-0.275
disjointed	-0.325
dislike	-0.4
disliked	-0.425
dislikes	-0.425
disliking	-0.325
dismal	-0.75
dismay	-0.45
dismayed	-0.475
dismaying	-0.55
dismayingly	-0.475
dismays	-0.45
disorder	-0.425
disorganized	-0.3
disoriented	-0.375
disparage	-0.5
disparaged	-0.35
disparages	-0.4
disparaging	-0.55
displeased	-0.475
dispute	-0.425
disputed	-0.35
disputes	-0.275
disputing	-0.425
disqualified	-0.45
disquiet	-0.325
disregard	-0.275
disregarded	-0.4
disregarding	-0.225
disregards	-0.35
disrespect	-0.45
disrespected	-0.5
disruption	-0.375
disruptions	-0.35
disruptive	-0.325
dissatisfaction	-0.55
dissatisfactions	-0.475
dissatisfactory	-0.5
dissatisfied	-0.4
dissatisfies	-0.45
dissatisfy	-0.55
dissatisfying	-0.6
distort	-0.325
distorted	-0.425
distorting	-0.275
distorts	-0.35
distract	-0.3
distractable	-0.325
distracted	-0.35
distractedly	-0.225
distractibility	-0.325
distractible	-0.375
distracting	-0.3
distractingly	-0.35
distraction	-0.4
distractions	-0.25
distractive	-0.4
distracts	-0.325
distraught	-0.65
distress	-0.6
distressed	-0.45
distresses	-0.4
distressful	-0.55
distressfully	-0.425
distressfulness	-0.6
distressing	-0.425
distressingly	-0.55
distrust	-0.45
distrusted	-0.6
distrustful	-0.525
distrustfully	-0.45
distrustfulness	-0.4
distrusting	-0.525
distrusts	-0.325
disturb	-0.425
disturbance	-0.4
disturbances	-0.35
disturbed	-0.4
disturber	-0.35
disturbers	-0.525
disturbing	-0.575
disturbingly	-0.575
disturbs	-0.475
dithering	-0.125
divination	0.425
divinations	0.275
divinatory	0.4
divine	0.65
divined	0.2
divinely	0.725
diviner	0.075
diviners	0.3
divines	0.2
divinest	0.675
diving	0.075
divining	0.225
divinise	0.125
divinities	0.45
divinity	0.675
divinize	0.575
dizzy	-0.225
dodging	-0.1
dodgy	-0.225
dolorous	-0.55
dominance	0.2
dominances	-0.025
dominantly	0.05
dominants	0.05
dominate	-0.125
dominates	0.05
dominating	-0.3
domination	-0.05
dominations	-0.075
dominative	-0.175
dominators	-0.1
dominatrices	-0.05
dominatrix	-0.125
dominatrixes	0.15
doom	-0.425
doomed	-0.8
doomful	-0.525
dooming	-0.7
dooms	-0.275
doomsayer	-0.175
doomsayers	-0.425
doomsaying	-0.375
doomsayings	-0.375
doomsday	-0.7
doomsdayer	-0.55
doomsdays	-0.6
doomster	-0.55
doomsters	-0.4
doomy	-0.275
dork	-0.35
dorkier	-0.275
dorkiest	-0.3
dorks	-0.125
dorky	-0.275
doubt	-0.375
doubtable	-0.375
doubted	-0.275
doubter	-0.4
doubters	-0.325
doubtful	-0.35
doubtfully	-0.3
doubtfulness	-0.3
doubting	-0.35
doubtingly	-0.35
doubtless	0.225
doubtlessly	0.3
doubtlessness	0.2
doubts	-0.3
douche	-0.375
douchebag	-0.75
downcast	-0.45
downhearted	-0.575
downside	-0.25
drag	-0.225
dragged	-0.05
drags	-0.175
drained	-0.375
dread	-0.5
dreaded	-0.675
dreadful	-0.475
dreadfully	-0.675
dreadfulness	-0.8
dreadfuls	-0.6
dreading	-0.6
dreadlock	-0.1
dreadlocks	-0.05
dreadnought	-0.15
dreadnoughts	-0.1
dreads	-0.35
dream	0.25
dreams	0.425
dreary	-0.35
droopy	-0.2
drop	-0.275
drown	-0.675
drowned	-0.725
drowns	-0.55
drunk	-0.35
dubious	-0.375
dud	-0.25
dull	-0.425
dullard	-0.4
dullards	-0.45
dulled	-0.375
duller	-0.425
dullest	-0.425
dulling	-0.275
dullish	-0.275
dullness	-0.35
dullnesses	-0.475
dulls	-0.25
dullsville	-0.6
dully	-0.275
dumb	-0.575
dumbass	-0.65
dumbbell	-0.2
dumbbells	-0.05
dumbcane	-0.075
dumbcanes	-0.15
dumbed	-0.35
dumber	-0.375
dumbest	-0.575
dumbfound	-0.025
dumbfounded	-0.4
dumbfounder	-0.25
dumbfounders	-0.25
dumbfounding	-0.2
dumbfounds	-0.075
dumbhead	-0.65
dumbheads	-0.475
dumbing	-0.125
dumbly	-0.325
dumbness	-0.475
dumbs	-0.375
dumbstruck	-0.25
dumbwaiter	0.05
dumbwaiters	-0.025
dump	-0.4
dumpcart	-0.15
dumped	-0.425
dumper	-0.3
dumpers	-0.2
dumpier	-0.35
dumpiest	-0.4
dumpiness	-0.3
dumping	-0.325
dumpings	-0.275
dumpish	-0.45
dumpling	0.1
dumplings	-0.075
dumps	-0.425
dumpster	-0.15
dumpsters	-0.25
dumpy	-0.425
dupe	-0.375
duped	-0.45
dwell	0.125
dwelled	0.1
dweller	0.075
dwellers	-0.075
dwelling	0.025
dwells	-0.025
dynamic	0.4
dynamical	0.3
dynamically	0.375
dynamics	0.275
dynamism	0.4
dynamisms	0.3
dynamist	0.35
dynamistic	0.375
dynamists	0.225
dynamite	0.175
dynamited	-0.225
dynamiter	-0.3
dynamiters	0.1
dynamites	-0.075
dynamitic	0.225
dynamiting	0.05
dynamometer	0.075
dynamometers	0.075
dynamometric	0.075
dynamometry	0.15
dynamos	0.075
dynamotor	0.15
dysfunction	-0.45
eager	0.375
eagerly	0.4
eagerness	0.425
eagers	0.4
earnest	0.575
ease	0.375
eased	0.3
easeful	0.375
easefully	0.35
easel	0.075
easement	0.4
easements	0.1
eases	0.325
easier	0.45
easiest	0.45
easily	0.35
easiness	0.4
easing	0.25
easy	0.475
easygoing	0.325
easygoingness	0.375
ecstacy	0.825
ecstasies	0.575
ecstasy	0.725
ecstatic	0.575
ecstatically	0.7
ecstatics	0.725
eerie	-0.375
eery	-0.225
effective	0.525
effectively	0.475
efficiencies	0.4
efficiency	0.375
efficient	0.45
efficiently	0.425
effin	-0.575
egotism	-0.35
egotisms	-0.25
egotist	-0.575
egotistic	-0.35
egotistical	-0.225
egotistically	-0.45
egotists	-0.425
elated	0.8
elation	0.375
elegance	0.525
elegances	0.45
elegancies	0.4
elegancy	0.525
elegant	0.525
elegantly	0.475
embarrass	-0.3
embarrassable	-0.4
embarrassed	-0.375
embarrassedly	-0.275
embarrasses	-0.425
embarrassing	-0.4
embarrassingly	-0.425
embarrassment	-0.475
embarrassments	-0.425
embittered	-0.1
embrace	0.325
emergency	-0.4
emotional	0.15
empathetic	0.425
emptied	-0.175
emptier	-0.175
emptiers	-0.175
empties	-0.175
emptiest	-0.45
emptily	-0.25
emptiness	-0.475
emptinesses	-0.375
emptins	-0.075
empty	-0.2
emptying	-0.15
enchanted	0.4
encourage	0.575
encouraged	0.375
encouragement	0.45
encouragements	0.525
encourager	0.375
encouragers	0.375
encourages	0.475
encouraging	0.6
encouragingly	0.5
endorse	0.325
endorsed	0.25
endorsement	0.325
endorses	0.35
enemies	-0.55
enemy	-0.625
energetic	0.475
energetically	0.45
energetics	0.075
energies	0.225
energise	0.55
energised	0.525
energises	0.55
energising	0.475
energization	0.4
energizations	0.375
energize	0.525
energized	0.575
energizer	0.525
energizers	0.425
energizes	0.525
energizing	0.5
energy	0.275
engage	0.35
engaged	0.425
engagement	0.5
engagements	0.15
engager	0.275
engagers	0.25
engages	0.25
engaging	0.35
engagingly	0.375
engrossed	0.15
enjoy	0.55
enjoyable	0.475
enjoyableness	0.475
enjoyably	0.45
enjoyed	0.575
enjoyer	0.55
enjoyers	0.55
enjoying	0.6
enjoyment	0.65
enjoyments	0.5
enjoys	0.575
enlighten	0.575
enlightened	0.55
enlightening	0.575
enlightens	0.425
ennui	-0.3
enrage	-0.65
enraged	-0.425
enrages	-0.45
enraging	-0.7
enrapture	0.75
enslave	-0.775
enslaved	-0.425
enslaves	-0.4
ensure	0.4
ensuring	0.275
enterprising	0.575
entertain	0.325
entertained	0.425
entertainer	0.4
entertainers	0.25
entertaining	0.475
entertainingly	0.475
entertainment	0.45
entertainments	0.575
entertains	0.6
enthral	0.1
enthuse	0.4
enthused	0.5
enthuses	0.425
enthusiasm	0.475
enthusiasms	0.5
enthusiast	0.375
enthusiastic	0.55
enthusiastically	0.65
enthusiasts	0.35
enthusing	0.475
entitled	0.275
entrusted	0.2
envied	-0.275
envier	-0.25
enviers	-0.275
envies	-0.2
envious	-0.275
envy	-0.275
envying	-0.2
envyingly	-0.325
erroneous	-0.45
error	-0.425
errors	-0.35
escape	0.175
escapes	0.125
escaping	0.05
esteemed	0.475
ethical	0.575
euphoria	0.825
euphoric	0.8
eviction	-0.5
evil	-0.85
evildoer	-0.775
evildoers	-0.6
evildoing	-0.775
evildoings	-0.625
eviler	-0.525
evilest	-0.625
eviller	-0.725
evillest	-0.825
evilly	-0.85
evilness	-0.775
evils	-0.675
exaggerate	-0.15
exaggerated	-0.1
exaggerates	-0.15
exaggerating	-0.175
exasperated	-0.45
excel	0.5
excelled	0.55
excellence	0.775
excellences	0.625
excellencies	0.6
excellency	0.625
excellent	0.675
excellently	0.775
excelling	0.625
excels	0.625
excelsior	0.175
excitabilities	0.375
excitability	0.3
excitable	0.375
excitableness	0.25
excitant	0.45
excitants	0.3
excitation	0.45
excitations	0.45
excitative	0.075
excitatory	0.275
excite	0.525
excited	0.35
excitedly	0.575
excitement	0.55
excitements	0.475
exciter	0.475
exciters	0.35
excites	0.525
exciting	0.55
excitingly	0.475
exciton	0.075
excitonic	0.05
excitons	0.2
excitor	0.125
exclude	-0.225
excluded	-0.35
exclusion	-0.3
exclusive	0.125
excruciate	-0.675
excruciated	-0.325
excruciates	-0.25
excruciating	-0.825
excruciatingly	-0.725
excruciation	-0.85
excruciations	-0.475
excuse	0.075
exempt	0.1
exhaust	-0.3
exhausted	-0.375
exhauster	-0.325
exhausters	-0.325
exhaustibility	-0.2
exhaustible	-0.25
exhausting	-0.375
exhaustion	-0.375
exhaustions	-0.275
exhaustive	-0.125
exhaustively	-0.175
exhaustiveness	-0.275
exhaustless	0.05
exhaustlessness	0.225
exhausts	-0.275
exhilarated	0.75
exhilarates	0.7
exhilarating	0.425
exonerate	0.45
exonerated	0.45
exonerates	0.4
exonerating	0.25
expand	0.325
expands	0.1
expel	-0.475
expelled	-0.25
expelling	-0.4
expels	-0.4
exploit	-0.1
exploited	-0.5
exploiting	-0.475
exploits	-0.35
exploration	0.225
explorations	0.075
expose	-0.15
exposed	-0.075
exposes	-0.125
exposing	-0.275
extend	0.175
extends	0.125
exuberant	0.7
exultant	0.75
exultantly	0.35
fab	0.5
fabulous	0.6
fabulousness	0.7
fad	0.225
fag	-0.525
faggot	-0.85
faggots	-0.8
fail	-0.625
failed	-0.575
failing	-0.575
failingly	-0.35
failings	-0.55
faille	0.025
fails	-0.45
failure	-0.575
failures	-0.5
fainthearted	-0.075
fair	0.325
faith	0.45
faithed	0.325
faithful	0.475
faithfully	0.45
faithfulness	0.475
faithless	-0.25
faithlessly	-0.225
faithlessness	-0.45
faiths	0.45
fake	-0.525
fakes	-0.45
faking	-0.45
fallen	-0.375
falling	-0.15
falsified	-0.4
falsify	-0.5
fame	0.475
fan	0.325
fantastic	0.65
fantastical	0.5
fantasticalities	0.525
fantasticality	0.425
fantasticalness	0.325
fantasticate	0.375
fantastico	0.1
farce	-0.425
fascinate	0.6
fascinated	0.525
fascinates	0.5
fascination	0.55
fascinating	0.625
fascist	-0.65
fascists	-0.2
fatal	-0.625
fatalism	-0.15
fatalisms	-0.425
fatalist	-0.125
fatalistic	-0.25
fatalists	-0.3
fatalities	-0.725
fatality	-0.875
fatally	-0.8
fatigue	-0.25
fatigued	-0.35
fatigues	-0.325
fatiguing	-0.3
fatiguingly	-0.375
fault	-0.425
faulted	-0.35
faultfinder	-0.2
faultfinders	-0.375
faultfinding	-0.525
faultier	-0.525
faultiest	-0.525
faultily	-0.5
faultiness	-0.375
faulting	-0.35
faultless	0.5
faultlessly	0.5
faultlessness	0.275
faults	-0.525
faulty	-0.325
fav	0.5
fave	0.475
favor	0.425
favorable	0.525
favorableness	0.55
favorably	0.4
favored	0.45
favorer	0.325
favorers	0.35
favoring	0.45
favorite	0.5
favorited	0.425
favorites	0.45
favoritism	0.175
favoritisms	0.175
favors	0.25
favour	0.475
favoured	0.45
favourer	0.4
favourers	0.4
favouring	0.325
favours	0.45
fear	-0.55
feared	-0.55
fearful	-0.55
fearfuller	-0.55
fearfullest	-0.625
fearfully	-0.55
fearfulness	-0.45
fearing	-0.675
fearless	0.475
fearlessly	0.275
fearlessness	0.275
fears	-0.45
fearsome	-0.425
fed up	-0.45
feeble	-0.3
feeling	0.125
felonies	-0.625
felony	-0.625
ferocious	-0.1
ferociously	-0.275
ferociousness	-0.25
ferocities	-0.25
ferocity	-0.175
fervent	0.275
fervid	0.125
festival	0.55
festivalgoer	0.325
festivalgoers	0.3
festivals	0.375
festive	0.5
festively	0.55
festiveness	0.6
festivities	0.525
festivity	0.55
feud	-0.35
feudal	-0.2
feudalism	-0.225
feudalisms	-0.05
feudalist	-0.225
feudalistic	-0.275
feudalities	-0.1
feudality	-0.125
feudalization	-0.075
feudalize	-0.125
feudalized	-0.2
feudalizes	-0.025
feudalizing	-0.175
feudally	-0.15
feudaries	-0.075
feudary	-0.2
feudatories	-0.125
feudatory	-0.025
feuded	-0.55
feuding	-0.4
feudist	-0.275
feudists	-0.175
feuds	-0.35
fiasco	-0.575
fidgety	-0.35
fiery	-0.35
fiesta	0.525
fiestas	0.375
fight	-0.4
fighter	0.15
fighters	-0.05
fighting	-0.375
fightings	-0.475
fights	-0.425
fine	0.2
fire	-0.35
fired	-0.65
firing	-0.35
fit	0.375
fitness	0.275
flagship	0.1
flatter	0.1
flattered	0.4
flatterer	-0.075
flatterers	0.075
flatteries	0.3
flattering	0.325
flatteringly	0.25
flatters	0.15
flattery	0.1
flawless	0.575
flawlessly	0.2
flees	-0.175
flexibilities	0.25
flexibility	0.35
flexible	0.225
flexibly	0.325
flirtation	0.425
flirtations	-0.025
flirtatious	0.125
flirtatiously	-0.025
flirtatiousness	0.15
flirted	-0.05
flirter	-0.1
flirters	0.15
flirtier	-0.025
flirtiest	0.1
flirting	0.2
flirts	0.175
flirty	0.15
flop	-0.35
flops	-0.35
flu	-0.4
flunk	-0.325
flunked	-0.525
flunker	-0.475
flunkers	-0.4
flunkey	-0.45
flunkeys	-0.15
flunkies	-0.35
flunking	-0.375
flunks	-0.45
flunky	-0.45
flustered	-0.25
focused	0.4
foe	-0.475
foehns	0.05
foeman	-0.45
foemen	-0.075
foes	-0.5
foetal	-0.025
foetid	-0.575
foetor	-0.75
foetors	-0.525
foetus	0.05
foetuses	0.05
fond	0.475
fondly	0.475
fondness	0.625
fool	-0.475
fooled	-0.4
fooleries	-0.45
foolery	-0.45
foolfish	-0.2
foolfishes	-0.1
foolhardier	-0.375
foolhardiest	-0.325
foolhardily	-0.25
foolhardiness	-0.4
foolhardy	-0.35
fooling	-0.425
foolish	-0.275
foolisher	-0.425
foolishest	-0.35
foolishly	-0.45
foolishness	-0.45
foolishnesses	-0.5
foolproof	0.4
fools	-0.55
foolscaps	-0.2
forbid	-0.325
forbiddance	-0.35
forbiddances	-0.25
forbidden	-0.45
forbidder	-0.4
forbidders	-0.375
forbidding	-0.475
forbiddingly	-0.475
forbids	-0.325
forced	-0.5
foreclosure	-0.125
foreclosures	-0.6
forgave	0.35
forget	-0.225
forgetful	-0.275
forgivable	0.425
forgivably	0.4
forgive	0.275
forgiven	0.4
forgiveness	0.275
forgiver	0.425
forgivers	0.3
forgives	0.425
forgiving	0.475
forgivingly	0.35
forgivingness	0.45
forgotten	-0.225
fortunate	0.475
fought	-0.325
foughten	-0.475
frantic	-0.475
frantically	-0.35
franticness	-0.175
fraud	-0.7
frauds	-0.575
fraudster	-0.625
fraudsters	-0.6
fraudulence	-0.575
fraudulent	-0.55
freak	-0.475
freaked	-0.3
freakier	-0.325
freakiest	-0.4
freakiness	-0.35
freaking	-0.45
freakish	-0.525
freakishly	-0.2
freakishness	-0.35
freakout	-0.45
freakouts	-0.375
freaks	-0.1
freaky	-0.375
free	0.575
freebase	-0.025
freebased	0.2
freebases	0.2
freebasing	-0.1
freebee	0.325
freebees	0.325
freebie	0.45
freebies	0.45
freeboard	0.075
freeboards	0.175
freeboot	-0.175
freebooter	-0.425
freebooters	-0.05
freebooting	-0.2
freeborn	0.3
freed	0.425
freedman	0.275
freedmen	0.175
freedom	0.8
freedoms	0.3
freedwoman	0.4
freedwomen	0.325
freeform	0.225
freehand	0.125
freehanded	0.35
freehearted	0.375
freehold	0.175
freeholder	0.125
freeholders	0.025
freeholds	0.25
freeing	0.525
freelance	0.3
freelanced	0.175
freelancer	0.275
freelancers	0.1
freelances	0.175
freelancing	0.1
freeload	-0.475
freeloaded	-0.4
freeloader	-0.175
freeloaders	-0.025
freeloading	-0.325
freeloads	-0.325
freely	0.475
freeman	0.425
freemartin	-0.125
freemasonries	0.175
freemasonry	0.075
freemen	0.375
freeness	0.4
freenesses	0.425
freer	0.275
freers	0.25
frees	0.3
freesia	0.1
freesias	0.1
freest	0.4
freestanding	0.275
freestyle	0.175
freestyler	0.1
freestylers	0.2
freestyles	0.075
freethinker	0.25
freethinkers	0.25
freethinking	0.275
freeware	0.175
freeway	0.05
freewheel	0.125
freewheeled	0.075
freewheeler	0.05
freewheelers	-0.075
freewheeling	0.125
freewheelingly	0.2
freewheels	0.15
freewill	0.25
freewriting	0.2
freeze	0.05
freezers	-0.025
freezes	-0.025
freezing	-0.1
freezingly	-0.4
frenzy	-0.325
fresh	0.325
friend	0.55
friended	0.425
friending	0.45
friendless	-0.375
friendlessness	-0.075
